customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn Prediction,Churn Probability,Risk Score,Risk Level,Prediction Method,Customer Risk Score,Customer Value,Strategic Segment,Retention Priority,Priority Rank,Revenue At Risk,Recommended Action,Retention Recommendation,Retention Urgency Score,Recommended Channel
0744-GKNGE,Female,0,Yes,Yes,64,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),86.8,5327.25,0,Retained,21.4,21.4,Medium,Existing ChurnIQ ML Model,30.55,5327.25,Stable Valuable,Monitor,3042,1140.03,Monitor behavior and provide proactive customer engagement.,Customer should remain under regular retention monitoring.,27.22,Email / In-App
6447-EGDIV,Female,0,No,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.95,683.25,0,Retained,3.21,3.21,Low,Existing ChurnIQ ML Model,13.31,683.25,Loyal Customer,Low,4089,21.93,Maintain service quality and reward customer loyalty.,"Focus on loyalty, advocacy and long-term value.",9.43,Standard Engagement
1167-OYZJF,Female,1,Yes,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.05,1263.05,0,Retained,1.05,1.05,Low,Existing ChurnIQ ML Model,4.62,1263.05,Loyal Customer,Low,4689,13.26,Maintain service quality and reward customer loyalty.,"Focus on loyalty, advocacy and long-term value.",3.3,Standard Engagement
2108-YKQTY,Female,0,No,No,4,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),50.7,151.3,1,Churn,52.84,52.84,Medium,Existing ChurnIQ ML Model,58.02,151.3,Standard Customer,Monitor,1742,79.95,Monitor behavior and provide proactive customer engagement.,Customer should remain under regular retention monitoring.,41.02,Email / In-App
4806-DXQCE,Female,1,Yes,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,113.65,7714.65,0,Retained,9.15,9.15,Low,Existing ChurnIQ ML Model,20.33,7714.65,Loyal Customer,Low,3629,705.89,Maintain service quality and reward customer loyalty.,"Focus on loyalty, advocacy and long-term value.",17.84,Standard Engagement
4918-QLLIW,Male,0,No,No,3,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),53.4,188.7,1,Churn,78.77,78.77,High,Existing ChurnIQ ML Model,76.52,188.7,Standard Customer,High,890,148.64,Launch an early-tenure onboarding and engagement campaign.,Strengthen onboarding to prevent early customer churn.,54.32,Targeted Campaign
7056-IMHCC,Male,1,Yes,No,53,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.9,5549.4,1,Churn,80.38,80.38,High,Existing ChurnIQ ML Model,77.56,5549.4,High Value At Risk,High,839,4460.61,Review payment experience and offer an easier payment option.,Improve payment convenience and provide targeted engagement.,77.11,Targeted Campaign
4854-SSLTN,Male,0,Yes,Yes,2,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Mailed check,59.5,130.5,0,Retained,7.86,7.86,Low,Existing ChurnIQ ML Model,21.56,130.5,Loyal Customer,Low,3571,10.26,Maintain service quality and reward customer loyalty.,"Focus on loyalty, advocacy and long-term value.",15.14,Standard Engagement
5294-DMSFH,Female,0,Yes,Yes,29,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),87.8,2621.75,0,Churn,64.58,64.58,High,Existing ChurnIQ ML Model,65.71,2621.75,Standard Customer,High,1425,1693.13,Provide personalized service outreach and retention incentives.,Proactive customer engagement is recommended.,54.66,Targeted Campaign
4837-PZTIC,Female,0,No,No,47,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Mailed check,41.9,1875.25,0,Retained,3.52,3.52,Low,Existing ChurnIQ ML Model,10.87,1875.25,Loyal Customer,Low,4292,66.01,Maintain service quality and reward customer loyalty.,"Focus on loyalty, advocacy and long-term value.",7.95,Standard Engagement
1625-JAIIY,Female,0,Yes,Yes,68,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,83.0,5685.8,1,Churn,61.21,61.21,Medium,Existing ChurnIQ ML Model,56.71,5685.8,Standard Customer,Monitor,1805,3480.28,Monitor behavior and provide proactive customer engagement.,Customer should remain under regular retention monitoring.,57.5,Email / In-App
0603-OLQDC,Male,0,No,Yes,12,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,69.85,837.5,0,Retained,26.32,26.32,Medium,Existing ChurnIQ ML Model,39.86,837.5,Standard Customer,Monitor,2543,220.43,Monitor behavior and provide proactive customer engagement.,Customer should remain under regular retention monitoring.,29.03,Email / In-App
3272-VUHPV,Female,0,Yes,Yes,8,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),56.3,401.5,0,Retained,35.12,35.12,Medium,Existing ChurnIQ ML Model,45.5,401.5,Standard Customer,Monitor,2292,141.01,Monitor behavior and provide proactive customer engagement.,Customer should remain under regular retention monitoring.,32.57,Email / In-App
4176-FXYBO,Male,0,Yes,No,54,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,109.55,6118.95,0,Retained,40.61,40.61,Medium,Existing ChurnIQ ML Model,50.19,6118.95,Standard Customer,Monitor,2083,2484.91,Monitor behavior and provide proactive customer engagement.,Customer should remain under regular retention monitoring.,47.84,Email / In-App
1063-DHQJF,Male,0,Yes,Yes,69,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,92.15,6480.9,0,Retained,4.54,4.54,Low,Existing ChurnIQ ML Model,12.53,6480.9,Loyal Customer,Low,4153,294.23,Maintain service quality and reward customer loyalty.,"Focus on loyalty, advocacy and long-term value.",10.28,Standard Engagement
8663-UPDGF,Female,0,No,No,26,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),69.5,1800.05,0,Retained,24.87,24.87,Medium,Existing ChurnIQ ML Model,36.88,1800.05,Standard Customer,Monitor,2713,447.67,Monitor behavior and provide proactive customer engagement.,Customer should remain under regular retention monitoring.,28.11,Email / In-App
6719-FGEDO,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),97.0,7104.2,0,Retained,3.44,3.44,Low,Existing ChurnIQ ML Model,11.73,7104.2,Loyal Customer,Low,4220,244.38,Maintain service quality and reward customer loyalty.,"Focus on loyalty, advocacy and long-term value.",9.46,Standard Engagement
1837-YQUCE,Female,0,No,No,70,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),58.35,4214.25,0,Retained,0.48,0.48,Low,Existing ChurnIQ ML Model,6.86,4214.25,Loyal Customer,Low,4580,20.23,Maintain service quality and reward customer loyalty.,"Focus on loyalty, advocacy and long-term value.",4.91,Standard Engagement
2947-DOMLJ,Male,0,No,Yes,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,50.6,50.6,1,Churn,60.82,60.82,High,Existing ChurnIQ ML Model,64.01,50.6,Standard Customer,High,1502,30.77,Launch an early-tenure onboarding and engagement campaign.,Strengthen onboarding to prevent early customer churn.,44.96,Targeted Campaign
4112-LUEIZ,Male,0,No,No,10,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.5,863.1,1,Churn,86.53,86.53,Critical,Existing ChurnIQ ML Model,86.85,863.1,Critical Retention,Immediate,342,746.84,Offer a personalized contract upgrade or retention incentive.,Immediate intervention with a targeted retention offer.,64.62,Personal Outreach
0369-ZGOVK,Female,0,Yes,Yes,28,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),70.4,1992.2,0,Retained,22.1,22.1,Medium,Existing ChurnIQ ML Model,30.88,1992.2,Standard Customer,Monitor,3021,440.28,Monitor behavior and provide proactive customer engagement.,Customer should remain under regular retention monitoring.,23.87,Email / In-App
4510-HIMLV,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.8,69.8,1,Churn,94.0,94.0,Critical,Existing ChurnIQ ML Model,91.76,69.8,Critical Retention,Immediate,111,65.61,Offer a personalized contract upgrade or retention incentive.,Immediate intervention with a targeted retention offer.,64.57,Personal Outreach
9919-KNPOO,Female,0,Yes,No,21,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.3,1948.35,0,Churn,76.71,76.71,High,Existing ChurnIQ ML Model,78.83,1948.35,Standard Customer,High,778,1494.58,Review payment experience and offer an easier payment option.,Improve payment convenience and provide targeted engagement.,62.83,Targeted Campaign
8749-JMNKX,Male,1,Yes,No,51,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),93.8,4750.95,1,Churn,68.61,68.61,High,Existing ChurnIQ ML Model,65.96,4750.95,High Value At Risk,High,1415,3259.63,Provide personalized service outreach and retention incentives.,Proactive customer engagement is recommended.,62.85,Targeted Campaign
7872-BAAZR,Female,0,Yes,Yes,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.55,1007.9,0,Retained,11.72,11.72,Low,Existing ChurnIQ ML Model,16.1,1007.9,Loyal Customer,Low,3901,118.13,Maintain service quality and reward customer loyalty.,"Focus on loyalty, advocacy and long-term value.",11.87,Standard Engagement
9391-LMANN,Male,0,No,Yes,53,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,No,Electronic check,95.95,5036.9,0,Retained,15.19,15.19,Low,Existing ChurnIQ ML Model,27.61,5036.9,Loyal Customer,Low,3213,765.11,Maintain service quality and reward customer loyalty.,"Focus on loyalty, advocacy and long-term value.",23.24,Standard Engagement
2430-USGXP,Male,0,Yes,No,24,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.05,2391.8,1,Churn,86.25,86.25,Critical,Existing ChurnIQ ML Model,85.63,2391.8,Critical Retention,Immediate,390,2062.93,Offer a personalized contract upgrade or retention incentive.,Immediate intervention with a targeted retention offer.,70.49,Personal Outreach
8174-TBVCF,Female,0,Yes,No,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),94.8,6859.05,0,Retained,1.7,1.7,Low,Existing ChurnIQ ML Model,10.61,6859.05,Loyal Customer,Low,4314,116.6,Maintain service quality and reward customer loyalty.,"Focus on loyalty, advocacy and long-term value.",8.02,Standard Engagement
1698-XFZCI,Male,0,No,No,61,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,107.75,6521.9,0,Retained,43.97,43.97,Medium,Existing ChurnIQ ML Model,47.58,6521.9,Standard Customer,Monitor,2196,2867.68,Monitor behavior and provide proactive customer engagement.,Customer should remain under regular retention monitoring.,47.98,Email / In-App
1877-HKBQX,Female,0,No,No,11,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,54.6,617.85,0,Retained,9.65,9.65,Low,Existing ChurnIQ ML Model,23.27,617.85,Loyal Customer,Low,3477,59.62,Maintain service quality and reward customer loyalty.,"Focus on loyalty, advocacy and long-term value.",16.59,Standard Engagement
4450-DLLMH,Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),71.3,157.75,0,Churn,73.5,73.5,High,Existing ChurnIQ ML Model,74.4,157.75,Standard Customer,High,993,115.95,Launch an early-tenure onboarding and engagement campaign.,Strengthen onboarding to prevent early customer churn.,52.67,Targeted Campaign
0428-AXXLJ,Male,0,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.5,516.3,0,Retained,2.49,2.49,Low,Existing ChurnIQ ML Model,13.52,516.3,Loyal Customer,Low,4073,12.86,Maintain service quality and reward customer loyalty.,"Focus on loyalty, advocacy and long-term value.",9.53,Standard Engagement
2746-DIJLO,Female,0,No,No,41,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),56.3,2364.0,0,Retained,15.84,15.84,Low,Existing ChurnIQ ML Model,23.57,2364.0,Loyal Customer,Low,3457,374.46,Maintain service quality and reward customer loyalty.,"Focus on loyalty, advocacy and long-term value.",18.41,Standard Engagement
5955-ERIHD,Male,0,Yes,No,18,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.7,1687.95,1,Churn,82.24,82.24,Critical,Existing ChurnIQ ML Model,83.15,1687.95,Critical Retention,Immediate,540,1388.17,Offer a personalized contract upgrade or retention incentive.,Immediate intervention with a targeted retention offer.,65.31,Personal Outreach
0917-EZOLA,Male,1,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),104.15,7689.95,1,Churn,53.66,53.66,Medium,Existing ChurnIQ ML Model,47.45,7689.95,Standard Customer,Monitor,2201,4126.43,Monitor behavior and provide proactive customer engagement.,Customer should remain under regular retention monitoring.,54.32,Email / In-App
3508-VLHCZ,Female,0,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),90.55,6239.05,0,Retained,0.14,0.14,Low,Existing ChurnIQ ML Model,9.04,6239.05,Loyal Customer,Low,4437,8.73,Maintain service quality and reward customer loyalty.,"Focus on loyalty, advocacy and long-term value.",6.37,Standard Engagement
4086-ATNFV,Female,0,Yes,Yes,34,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Mailed check,60.8,2042.05,0,Retained,9.0,9.0,Low,Existing ChurnIQ ML Model,20.11,2042.05,Loyal Customer,Low,3641,183.78,Maintain service quality and reward customer loyalty.,"Focus on loyalty, advocacy and long-term value.",15.02,Standard Engagement
0468-YRPXN,Male,0,No,No,29,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),98.8,2807.1,0,Retained,45.41,45.41,Medium,Existing ChurnIQ ML Model,53.17,2807.1,Standard Customer,Monitor,1966,1274.7,Monitor behavior and provide proactive customer engagement.,Customer should remain under regular retention monitoring.,43.74,Email / In-App
5996-NRVXR,Male,1,Yes,No,40,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),98.15,4116.8,0,Retained,17.07,17.07,Low,Existing ChurnIQ ML Model,27.9,4116.8,Loyal Customer,Low,3201,702.74,Maintain service quality and reward customer loyalty.,"Focus on loyalty, advocacy and long-term value.",23.12,Standard Engagement
3739-YBWAB,Male,0,Yes,No,36,No,No phone service,DSL,Yes,No,Yes,No,No,No,One year,No,Mailed check,35.35,1317.95,0,Retained,11.31,11.31,Low,Existing ChurnIQ ML Model,19.43,1317.95,Loyal Customer,Low,3679,149.06,Maintain service quality and reward customer loyalty.,"Focus on loyalty, advocacy and long-term value.",14.36,Standard Engagement
7047-FWEYA,Female,0,Yes,No,46,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,103.15,4594.65,0,Retained,39.76,39.76,Medium,Existing ChurnIQ ML Model,46.35,4594.65,Growth Opportunity,Monitor,2255,1826.83,Introduce relevant upgrades and personalized offers.,Use engagement and cross-sell opportunities to strengthen loyalty.,41.79,Email / In-App
2000-MPKCA,Female,0,No,No,58,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,107.75,6332.75,0,Retained,49.71,49.71,Medium,Existing ChurnIQ ML Model,52.02,6332.75,Standard Customer,Monitor,2008,3148.01,Monitor behavior and provide proactive customer engagement.,Customer should remain under regular retention monitoring.,52.52,Email / In-App
9762-YAQAA,Male,0,No,No,39,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,No,Credit card (automatic),81.4,3213.75,0,Retained,12.44,12.44,Low,Existing ChurnIQ ML Model,23.47,3213.75,Loyal Customer,Low,3464,399.79,Maintain service quality and reward customer loyalty.,"Focus on loyalty, advocacy and long-term value.",18.47,Standard Engagement
5949-EBSQK,Male,0,Yes,Yes,4,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),61.45,229.55,1,Retained,34.17,34.17,Medium,Existing ChurnIQ ML Model,45.8,229.55,Standard Customer,Monitor,2280,78.44,Monitor behavior and provide proactive customer engagement.,Customer should remain under regular retention monitoring.,32.46,Email / In-App
5473-KHBPS,Female,0,Yes,Yes,52,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),95.7,4976.15,0,Retained,18.56,18.56,Low,Existing ChurnIQ ML Model,27.08,4976.15,Loyal Customer,Low,3245,923.57,Maintain service quality and reward customer loyalty.,"Focus on loyalty, advocacy and long-term value.",23.68,Standard Engagement
0100-DUVFC,Male,1,Yes,No,70,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,104.8,7308.95,0,Retained,31.65,31.65,Medium,Existing ChurnIQ ML Model,37.47,7308.95,Stable Valuable,Monitor,2681,2313.28,Monitor behavior and provide proactive customer engagement.,Customer should remain under regular retention monitoring.,38.06,Email / In-App
5397-TUPSH,Male,1,Yes,No,65,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),70.95,4555.2,0,Retained,10.3,10.3,Low,Existing ChurnIQ ML Model,17.53,4555.2,Loyal Customer,Low,3799,469.19,Maintain service quality and reward customer loyalty.,"Focus on loyalty, advocacy and long-term value.",14.67,Standard Engagement
8950-MTZNV,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.95,44.95,0,Churn,67.96,67.96,High,Existing ChurnIQ ML Model,68.56,44.95,Standard Customer,High,1291,30.55,Launch an early-tenure onboarding and engagement campaign.,Strengthen onboarding to prevent early customer churn.,48.15,Targeted Campaign
0326-VDYXE,Female,0,Yes,No,70,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,97.65,6982.5,0,Retained,36.17,36.17,Medium,Existing ChurnIQ ML Model,40.07,6982.5,Growth Opportunity,Monitor,2531,2525.57,Introduce relevant upgrades and personalized offers.,Use engagement and cross-sell opportunities to strengthen loyalty.,40.97,Email / In-App
6773-LQTVT,Female,1,Yes,Yes,29,No,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,35.65,1025.15,0,Retained,38.6,38.6,Medium,Existing ChurnIQ ML Model,43.38,1025.15,Standard Customer,Monitor,2386,395.71,Monitor behavior and provide proactive customer engagement.,Customer should remain under regular retention monitoring.,32.39,Email / In-App
